x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,label
0.5914777517318726,0.5488397479057312,0.13230930268764496,0.9984357953071594,0.5894108414649963,0.5396755933761597,0.11553990095853806,0.9981263279914856,0.5875943899154663,0.5385607481002808,0.11551543325185776,0.9987373948097229,0.5857466459274292,0.53768390417099,0.11554063856601715,0.9983591437339783,0.5946069359779358,0.5421817898750305,0.11144722998142242,0.9977715611457825,0.5960906744003296,0.5426725745201111,0.11142993718385696,0.998040497303009,0.5974519848823547,0.5431317687034607,0.11138471215963364,0.9967150688171387,0.5817775726318359,0.54030841588974,0.052498169243335724,0.9979939460754395,0.5976245403289795,0.5459925532341003,0.03387835994362831,0.9967623949050903,0.5880587697029114,0.5540090203285217,0.1127307340502739,0.9982125759124756,0.5931208729743958,0.5568726658821106,0.10704531520605087,0.9977965354919434,0.5493733286857605,0.5749725103378296,0.03460697829723358,0.9998406171798706,0.6023706793785095,0.5935502648353577,-0.021015714854002,0.9993025064468384,0.51646888256073,0.6169094443321228,0.01711721532046795,0.9992601275444031,0.6131342649459839,0.6523343324661255,-0.01840643770992756,0.9851204752922058,0.49684083461761475,0.6655425429344177,0.015502715483307838,0.9869153499603271,0.624610424041748,0.6612614989280701,0.03148885443806648,0.6282923817634583,0.49136584997177124,0.6808066964149475,0.014108546078205109,0.9595188498497009,0.6303071975708008,0.6694208979606628,0.03375396877527237,0.5290424227714539,0.4940750300884247,0.6818414330482483,0.014085730537772179,0.9560139179229736,0.6292786002159119,0.66090989112854,0.037916459143161774,0.5326266884803772,0.49713537096977234,0.6770079731941223,0.016219204291701317,0.9192749261856079,0.6269115209579468,0.6583912968635559,0.035152025520801544,0.46650007367134094,0.5409932136535645,0.7076164484024048,0.04455501213669777,0.999083399772644,0.5705186724662781,0.7202562689781189,-0.04480338096618652,0.9996917247772217,0.5477924346923828,0.7986210584640503,0.11147287487983704,0.9569172263145447,0.5669230222702026,0.8235121369361877,-0.057334668934345245,0.9986421465873718,0.5233093500137329,0.8587029576301575,0.13359065353870392,0.9787349700927734,0.5435466766357422,0.9211112260818481,-0.09830892086029053,0.9980056881904602,0.5166374444961548,0.8610953092575073,0.135219007730484,0.9832549095153809,0.5360015034675598,0.9377957582473755,-0.10275007039308548,0.996788740158081,0.5217755436897278,0.8842146992683411,0.12117084860801697,0.9093015789985657,0.555507481098175,0.946614682674408,-0.13846606016159058,0.9847909808158875,dribbling
0.34015408158302307,0.5487896203994751,-0.04262633994221687,0.9965359568595886,0.3403608798980713,0.5395457744598389,-0.036911144852638245,0.9954869151115417,0.3396446108818054,0.5391074419021606,-0.03695777803659439,0.996277928352356,0.3388170599937439,0.5384213328361511,-0.036987803876399994,0.9965211749076843,0.3405117988586426,0.5396392345428467,-0.054691992700099945,0.9952407479286194,0.34008926153182983,0.5387781858444214,-0.05467827990651131,0.9954631924629211,0.33944281935691833,0.5384149551391602,-0.05470573529601097,0.9944592714309692,0.33123886585235596,0.5360609292984009,-0.009348805993795395,0.9921733140945435,0.3333147466182709,0.5386391878128052,-0.08985791355371475,0.9926897287368774,0.3354595899581909,0.5527964234352112,-0.03003920428454876,0.9920613169670105,0.33498844504356384,0.5536847710609436,-0.05373648181557655,0.9930590987205505,0.30935943126678467,0.5633554458618164,0.045973677188158035,0.9996106028556824,0.31483352184295654,0.5694938898086548,-0.12910936772823334,0.9993212819099426,0.30463844537734985,0.6149973273277283,0.07924796640872955,0.9046417474746704,0.317533403635025,0.6302242279052734,-0.1572660654783249,0.9833701848983765,0.3265126347541809,0.6553083658218384,0.059778712689876556,0.8957754373550415,0.34316250681877136,0.6685046553611755,-0.13945870101451874,0.6550140976905823,0.3314434885978699,0.6623246669769287,0.06380236148834229,0.8726933598518372,0.3505328297615051,0.6785638928413391,-0.1537846475839615,0.5623724460601807,0.3364731967449188,0.6625238060951233,0.04895523563027382,0.869930624961853,0.3537650406360626,0.6765256524085999,-0.14595022797584534,0.5652310252189636,0.33439990878105164,0.661512553691864,0.05231883376836777,0.8369008302688599,0.3490528166294098,0.6729938983917236,-0.13564221560955048,0.4961868226528168,0.2927212417125702,0.6596219539642334,0.05556335300207138,0.9990609884262085,0.28928911685943604,0.6710892915725708,-0.05562079697847366,0.9995981454849243,0.3225209414958954,0.6997717618942261,0.015309602953493595,0.9331468343734741,0.30643168091773987,0.712015688419342,-0.12488718330860138,0.9978234171867371,0.3158850073814392,0.7902616858482361,0.036971524357795715,0.9692143797874451,0.25919678807258606,0.7698009014129639,-0.10334348678588867,0.9968740344047546,0.30888959765434265,0.8050840497016907,0.037390533834695816,0.9600959420204163,0.25029802322387695,0.7717362642288208,-0.10144948214292526,0.9884778261184692,0.34425175189971924,0.7944365739822388,0.011215428821742535,0.9097906351089478,0.2839409410953522,0.8103983402252197,-0.1341199427843094,0.9848166108131409,dribbling
0.36057427525520325,0.5462462902069092,-0.15661033987998962,0.9968801140785217,0.36057835817337036,0.5371070504188538,-0.14533670246601105,0.9959354400634766,0.36083030700683594,0.536559522151947,-0.14536315202713013,0.99664705991745,0.3610228896141052,0.5358968377113342,-0.1453690379858017,0.9968661665916443,0.3581417202949524,0.5367834568023682,-0.15953271090984344,0.9957146048545837,0.356567919254303,0.5359184741973877,-0.15957345068454742,0.9959148168563843,0.35476940870285034,0.5350854396820068,-0.1595802754163742,0.9950120449066162,0.356464684009552,0.5344380140304565,-0.07917426526546478,0.9929422736167908,0.3472660183906555,0.5339847803115845,-0.14176449179649353,0.9934198260307312,0.3590782880783081,0.5520850419998169,-0.13031832873821259,0.9928531050682068,0.35617968440055847,0.5520050525665283,-0.14832450449466705,0.9937527775764465,0.35219261050224304,0.5677406787872314,-0.010325407609343529,0.9996356964111328,0.3249950110912323,0.5694982409477234,-0.14150002598762512,0.9993886947631836,0.3513515889644623,0.6228904724121094,-0.05641438812017441,0.8802939057350159,0.3101983666419983,0.6253464221954346,-0.1702197939157486,0.9848237037658691,0.3547065258026123,0.636539876461029,-0.19844743609428406,0.8815532922744751,0.3364182114601135,0.6419674158096313,-0.18298475444316864,0.6878599524497986,0.3573001027107239,0.6395607590675354,-0.22504615783691406,0.861100971698761,0.3438871502876282,0.6498720049858093,-0.20136505365371704,0.6030404567718506,0.35648512840270996,0.6279087662696838,-0.23022696375846863,0.8587981462478638,0.3471519649028778,0.6381986737251282,-0.20389114320278168,0.6052924990653992,0.3543769419193268,0.6249133348464966,-0.2057557851076126,0.8262119889259338,0.3449772000312805,0.6338859796524048,-0.18243183195590973,0.5407893061637878,0.3171861171722412,0.661681592464447,0.05112891271710396,0.9991431832313538,0.30505767464637756,0.6651593446731567,-0.05105338618159294,0.9996373057365417,0.30732953548431396,0.7379883527755737,0.107248954474926,0.9335747361183167,0.3345963954925537,0.7211865186691284,-0.1108185350894928,0.998004674911499,0.267622709274292,0.7908877730369568,0.19581744074821472,0.9714246988296509,0.35299500823020935,0.8042899966239929,-0.11567852646112442,0.9971364140510559,0.25781428813934326,0.7998058795928955,0.20225809514522552,0.9622547030448914,0.3503163754940033,0.8257136940956116,-0.11960281431674957,0.9893035292625427,0.28161805868148804,0.817562997341156,0.16493277251720428,0.9175520539283752,0.378201961517334,0.8103971481323242,-0.18373675644397736,0.9862393736839294,dribbling
0.46247369050979614,0.43972858786582947,0.15101656317710876,0.9971897602081299,0.4618130326271057,0.42931509017944336,0.13497194647789001,0.9963392615318298,0.46132421493530273,0.4292733073234558,0.13490580022335052,0.9969801306724548,0.4608066976070404,0.4295784533023834,0.13487468659877777,0.997177243232727,0.46447286009788513,0.4285961091518402,0.15085317194461823,0.99614018201828,0.4658640921115875,0.42825016379356384,0.15089525282382965,0.9963201284408569,0.4675431251525879,0.42854008078575134,0.1509101241827011,0.9955077767372131,0.46443241834640503,0.4338517189025879,0.07427043467760086,0.9936456680297852,0.4826717972755432,0.444421648979187,0.14939077198505402,0.9940734505653381,0.4643389582633972,0.44890186190605164,0.13263694941997528,0.9935637712478638,0.46796780824661255,0.4486865699291229,0.1539456844329834,0.9943734407424927,0.4709499478340149,0.4841904640197754,0.0005793236196041107,0.9996716976165771,0.5207830667495728,0.5108606815338135,0.17435632646083832,0.9994491338729858,0.4504527449607849,0.5681836605072021,-0.04380267113447189,0.8903728127479553,0.5478277206420898,0.5961977243423462,0.16910816729068756,0.9813278317451477,0.4208737313747406,0.5972425937652588,-0.03166821599006653,0.8897983431816101,0.5847830176353455,0.6567068099975586,0.1525009423494339,0.696128785610199,0.42038464546203613,0.6041841506958008,-0.03351988643407822,0.8694862723350525,0.5955309271812439,0.6782443523406982,0.15950171649456024,0.6129120588302612,0.42079252004623413,0.5951551795005798,-0.023384692147374153,0.8669641613960266,0.594362199306488,0.6785860657691956,0.15871404111385345,0.6134933233261108,0.4217623770236969,0.5955444574356079,-0.02308507449924946,0.8329485058784485,0.5901530385017395,0.6738782525062561,0.15256404876708984,0.550754725933075,0.48288989067077637,0.6920040249824524,-0.06594826281070709,0.9992272853851318,0.5158642530441284,0.6871355772018433,0.06539002060890198,0.9996728301048279,0.4449491500854492,0.7865691184997559,-0.008515275083482265,0.939714252948761,0.5550896525382996,0.7926940321922302,0.02980067953467369,0.995758593082428,0.48419323563575745,0.8695558309555054,-0.32050517201423645,0.9737647771835327,0.6122370958328247,0.878583550453186,-0.4317858815193176,0.9969232082366943,0.4981043338775635,0.8815078139305115,-0.3511202931404114,0.9657891988754272,0.627050518989563,0.8874437212944031,-0.478607177734375,0.9901754260063171,0.46958494186401367,0.9257461428642273,-0.3787597715854645,0.9253792762756348,0.6191827058792114,0.9291638135910034,-0.5227505564689636,0.98735511302948,dribbling
0.4979481101036072,0.5442054867744446,-0.4736361503601074,0.9974702000617981,0.5032398104667664,0.5343629717826843,-0.4737257957458496,0.9967048168182373,0.5055692195892334,0.5345447063446045,-0.4736880660057068,0.9972814321517944,0.5078449249267578,0.5347957015037537,-0.47375988960266113,0.9974589347839355,0.496987909078598,0.5322738885879517,-0.4719817638397217,0.9965254664421082,0.4949946403503418,0.5308225154876709,-0.47208136320114136,0.9966866970062256,0.4930768609046936,0.5294047594070435,-0.4720799922943115,0.995955765247345,0.5115148425102234,0.5325372219085693,-0.3959495425224304,0.9942805767059326,0.490823894739151,0.5260261297225952,-0.3911893367767334,0.9946650266647339,0.500417947769165,0.5521144270896912,-0.4383159577846527,0.9942068457603455,0.49305447936058044,0.5493089556694031,-0.4373740553855896,0.9949353933334351,0.5087034702301025,0.5662776231765747,-0.2902904748916626,0.9997026920318604,0.4857040345668793,0.5448731184005737,-0.2474357783794403,0.9994983077049255,0.508793830871582,0.6066017150878906,-0.2426389902830124,0.8979087471961975,0.4799766540527344,0.5763362050056458,-0.14853474497795105,0.9667001962661743,0.5180805325508118,0.6797580718994141,-0.2632264494895935,0.8929675221443176,0.4832765460014343,0.6544532775878906,-0.1019434705376625,0.6857098937034607,0.5226820707321167,0.7017344236373901,-0.2819965183734894,0.868274450302124,0.48386287689208984,0.6759088635444641,-0.09816007316112518,0.6025990843772888,0.5169016122817993,0.6983700394630432,-0.29465049505233765,0.8665285110473633,0.48801857233047485,0.6786651015281677,-0.121515192091465,0.6051672697067261,0.514144241809845,0.690811812877655,-0.26723045110702515,0.8305364847183228,0.48946866393089294,0.673870861530304,-0.10888084024190903,0.5487251877784729,0.5108302235603333,0.6685940027236938,-0.010080353356897831,0.9992939829826355,0.4852529466152191,0.6811359524726868,0.010095372796058655,0.999700665473938,0.5793010592460632,0.7048116326332092,-0.1972455233335495,0.9392316937446594,0.4549486041069031,0.7663248777389526,-0.21591803431510925,0.994267463684082,0.5981059074401855,0.8329384922981262,-0.039450086653232574,0.9736229181289673,0.5090475082397461,0.8838247656822205,-0.06097472459077835,0.9955416321754456,0.5947377681732178,0.8574082851409912,-0.027416277676820755,0.9640709161758423,0.5233004689216614,0.8961721062660217,-0.049107715487480164,0.9860073328018188,0.6144137382507324,0.8731116652488708,-0.12433920055627823,0.9286117553710938,0.49827900528907776,0.9368565678596497,-0.14864487946033478,0.9851804375648499,dribbling
0.5750671029090881,0.5099359154701233,-0.3880075216293335,0.997718095779419,0.5773595571517944,0.5083820223808289,-0.3758513927459717,0.9970201253890991,0.5794023275375366,0.5113019943237305,-0.37584397196769714,0.99753737449646,0.5813007950782776,0.5169780254364014,-0.375905305147171,0.9976930022239685,0.5701732635498047,0.5000064969062805,-0.3781117796897888,0.9968594312667847,0.5674000978469849,0.4973929524421692,-0.3781912922859192,0.9970054626464844,0.5646977424621582,0.4964302182197571,-0.37818554043769836,0.996346652507782,0.5834351778030396,0.5293301343917847,-0.2773553431034088,0.9948181509971619,0.5598189234733582,0.504472553730011,-0.2880403399467468,0.9951839447021484,0.579201877117157,0.5124455094337463,-0.34855136275291443,0.9947659969329834,0.5703364014625549,0.5090855956077576,-0.35191068053245544,0.9954293370246887,0.599511444568634,0.5414589047431946,-0.17452454566955566,0.9997237324714661,0.5312570333480835,0.5359293818473816,-0.2079024612903595,0.999542236328125,0.6110010743141174,0.5972100496292114,-0.1329418122768402,0.9055795073509216,0.5107380747795105,0.5802565813064575,-0.20950965583324432,0.9697695374488831,0.6360139846801758,0.6528833508491516,-0.17388926446437836,0.9007322192192078,0.5043663382530212,0.6548941135406494,-0.2851690948009491,0.7166396379470825,0.6493329405784607,0.670247495174408,-0.1904904544353485,0.874333381652832,0.49526581168174744,0.676406979560852,-0.3089333474636078,0.6409376859664917,0.648267388343811,0.6714310646057129,-0.2128886729478836,0.8735078573226929,0.496088445186615,0.6788238883018494,-0.3314571976661682,0.6433762907981873,0.6417193412780762,0.6652833819389343,-0.18421787023544312,0.8407765030860901,0.5007427930831909,0.6738564968109131,-0.2961472272872925,0.5921948552131653,0.580032229423523,0.6481192111968994,0.009882300160825253,0.9993576407432556,0.5384324193000793,0.6507992148399353,-0.00988699309527874,0.9997188448905945,0.6190510392189026,0.7174015641212463,-0.18068206310272217,0.9433560967445374,0.46373113989830017,0.7414334416389465,-0.12283138930797577,0.9935714602470398,0.6365795731544495,0.8416073322296143,-0.06881910562515259,0.9728875756263733,0.517128586769104,0.8602142333984375,-0.0010247554164379835,0.9930754899978638,0.6317442059516907,0.8625661134719849,-0.06234656646847725,0.9538347125053406,0.5184534192085266,0.874951958656311,0.007086233235895634,0.9623852372169495,0.6570650339126587,0.8816019892692566,-0.16311006247997284,0.930466890335083,0.5156190991401672,0.8979429602622986,-0.09271929413080215,0.9813324809074402,dribbling
0.6605308651924133,0.39204367995262146,-0.27363306283950806,0.9979459643363953,0.6643421649932861,0.38027435541152954,-0.26029402017593384,0.9973168969154358,0.6671602129936218,0.3802194893360138,-0.26034441590309143,0.9977825284004211,0.6698177456855774,0.38039320707321167,-0.260405957698822,0.9979227781295776,0.656037449836731,0.3803879916667938,-0.2632664740085602,0.9971718788146973,0.6537820100784302,0.38054031133651733,-0.2632969915866852,0.9973030686378479,0.6516148447990417,0.381110817193985,-0.26328417658805847,0.996709942817688,0.6737270951271057,0.38671693205833435,-0.17081481218338013,0.9953344464302063,0.6478065252304077,0.38784128427505493,-0.18245789408683777,0.9956617951393127,0.6661440134048462,0.4042823314666748,-0.23871593177318573,0.9952889680862427,0.6553012132644653,0.4051196575164795,-0.24248921871185303,0.9958857893943787,0.6962339878082275,0.46467670798301697,-0.10850685834884644,0.9997510313987732,0.6227403879165649,0.4604075849056244,-0.12099913507699966,0.9995867609977722,0.709087610244751,0.5677551031112671,-0.07038181275129318,0.9146934151649475,0.607166588306427,0.5555590987205505,-0.0848725363612175,0.9697192311286926,0.731378436088562,0.643636167049408,-0.15397712588310242,0.909939169883728,0.584287166595459,0.6398014426231384,-0.14917995035648346,0.74048912525177,0.7481008172035217,0.662274181842804,-0.1741960495710373,0.884922206401825,0.5666967630386353,0.6594586372375488,-0.1722276657819748,0.6700496077537537,0.747199535369873,0.6626262068748474,-0.20320634543895721,0.8844045996665955,0.5677193403244019,0.6614584922790527,-0.20253899693489075,0.6729883551597595,0.7390710115432739,0.6568101048469543,-0.1672438234090805,0.8545215129852295,0.5766302347183228,0.6555859446525574,-0.16305401921272278,0.625126302242279,0.6525054574012756,0.6361654996871948,0.024061722680926323,0.9994167685508728,0.6144317984580994,0.6260873675346375,-0.024183223024010658,0.9997372031211853,0.7091293334960938,0.7337258458137512,-0.10170195251703262,0.9484355449676514,0.6049754619598389,0.7570045590400696,-0.11436890065670013,0.9939842224121094,0.7258844375610352,0.8776281476020813,0.018906358629465103,0.975279688835144,0.569579005241394,0.8853546977043152,0.019601119682192802,0.9932889342308044,0.7180473804473877,0.9047330021858215,0.02137920819222927,0.9547445178031921,0.5534235835075378,0.902900755405426,0.02878696657717228,0.9552323222160339,0.7471548318862915,0.9212934970855713,-0.07805513590574265,0.9366644620895386,0.5698813796043396,0.9330597519874573,-0.06621316820383072,0.9822753071784973,dribbling
0.34164750576019287,0.29811733961105347,-0.2747144401073456,0.9981442093849182,0.3473500907421112,0.2793402075767517,-0.2778698205947876,0.9975713491439819,0.3505459427833557,0.27815869450569153,-0.27796322107315063,0.9979886412620544,0.35428598523139954,0.2772039771080017,-0.27802368998527527,0.9981157779693604,0.34256088733673096,0.2806873023509979,-0.25410905480384827,0.9974415898323059,0.34195515513420105,0.2808491885662079,-0.2541418969631195,0.9975600242614746,0.34140288829803467,0.28081727027893066,-0.25414136052131653,0.9970291256904602,0.37026649713516235,0.28462401032447815,-0.2518904209136963,0.9957655072212219,0.35629189014434814,0.2855990529060364,-0.14640960097312927,0.9960542917251587,0.35003626346588135,0.3169526755809784,-0.26288285851478577,0.9957525134086609,0.3450976014137268,0.3176361918449402,-0.23280546069145203,0.9962925910949707,0.41673988103866577,0.38424715399742126,-0.2817550301551819,0.9997712969779968,0.36493027210235596,0.40013015270233154,-0.010551664978265762,0.9996234774589539,0.40358176827430725,0.5321530103683472,-0.3360617458820343,0.9228615164756775,0.3680107593536377,0.507498562335968,0.06365449726581573,0.8876788020133972,0.3437264561653137,0.6140224933624268,-0.3597998321056366,0.9181360602378845,0.3228203356266022,0.5326899290084839,-0.0034288722090423107,0.6960462927818298,0.32966339588165283,0.6368343830108643,-0.39813077449798584,0.8945631384849548,0.31078726053237915,0.5344454050064087,-0.018979445099830627,0.6347524523735046,0.3220185339450836,0.6246159076690674,-0.3988608717918396,0.8940642476081848,0.2956279218196869,0.5110926032066345,-0.04407251626253128,0.6399801969528198,0.32506147027015686,0.6154747605323792,-0.3592741787433624,0.8644594550132751,0.29992300271987915,0.5087074637413025,-0.016177115961909294,0.591113269329071,0.4586930274963379,0.5880741477012634,-0.058945439755916595,0.999474048614502,0.413616806268692,0.5965099334716797,0.05897004157304764,0.9997634291648865,0.5023472905158997,0.7426230311393738,0.04473138600587845,0.9531688094139099,0.3728061616420746,0.6701633334159851,-0.2850157916545868,0.9943762421607971,0.545081615447998,0.7884134650230408,0.41771572828292847,0.9763400554656982,0.37347567081451416,0.854636549949646,-0.22994187474250793,0.9937750697135925,0.5514974594116211,0.7871207594871521,0.45212167501449585,0.9398518204689026,0.3868478536605835,0.8782204389572144,-0.22729218006134033,0.9582460522651672,0.5565038919448853,0.8571096062660217,0.3648031949996948,0.940888524055481,0.3509448170661926,0.9196380376815796,-0.3513332009315491,0.9838818907737732,dribbling
0.34606173634529114,0.29834482073783875,-0.29263973236083984,0.9983257055282593,0.351645827293396,0.279825896024704,-0.295794814825058,0.9978026151657104,0.35488420724868774,0.2785593867301941,-0.2958623468875885,0.9981766939163208,0.3583807945251465,0.27751463651657104,-0.29591548442840576,0.9982923865318298,0.3467027544975281,0.28109338879585266,-0.2707667648792267,0.9976882338523865,0.3460392355918884,0.2811982333660126,-0.27079302072525024,0.9977947473526001,0.34542030096054077,0.28117308020591736,-0.27079102396965027,0.997318685054779,0.3741951882839203,0.2850267291069031,-0.26865798234939575,0.99615079164505,0.35898542404174805,0.2856864333152771,-0.15752041339874268,0.9964163899421692,0.35426151752471924,0.3179175853729248,-0.28050440549850464,0.9961690306663513,0.34943196177482605,0.3183055818080902,-0.24877150356769562,0.9966588020324707,0.4203123450279236,0.38424575328826904,-0.2953551709651947,0.9997856020927429,0.36939406394958496,0.3953695595264435,-0.02000289037823677,0.9996587038040161,0.4124535918235779,0.5325953364372253,-0.3430465757846832,0.930109977722168,0.3742409944534302,0.5080048441886902,0.045601390302181244,0.8157709836959839,0.3520054221153259,0.6140272617340088,-0.34180620312690735,0.9246058464050293,0.3359981179237366,0.5644041895866394,-0.035247452557086945,0.6500080823898315,0.33865100145339966,0.6382173299789429,-0.3744080066680908,0.900499701499939,0.3298439383506775,0.5881176590919495,-0.054941583424806595,0.5923413038253784,0.33051320910453796,0.6250555515289307,-0.3757668733596802,0.9000118374824524,0.31699180603027344,0.5848385691642761,-0.08659346401691437,0.5997382402420044,0.3331705927848816,0.6155456900596619,-0.3405500650405884,0.8681103587150574,0.3221280574798584,0.5761964321136475,-0.05184445530176163,0.5515956878662109,0.4633943438529968,0.583985447883606,-0.05795835331082344,0.9995244145393372,0.41888728737831116,0.5906450152397156,0.05793451517820358,0.9997870326042175,0.5058671832084656,0.735352098941803,0.053061436861753464,0.9575521349906921,0.379129022359848,0.6661151051521301,-0.3182078003883362,0.994875967502594,0.5493155717849731,0.7813752889633179,0.42092403769493103,0.9777230620384216,0.3800852596759796,0.8510987162590027,-0.2867634892463684,0.9943244457244873,0.5543816685676575,0.7787240147590637,0.45373255014419556,0.9245685935020447,0.3941715657711029,0.8758777379989624,-0.2884672284126282,0.9612531065940857,0.5597600340843201,0.8506477475166321,0.36045318841934204,0.9450922608375549,0.3569391369819641,0.9116809368133545,-0.4260950982570648,0.9854056239128113,dribbling
0.34787195920944214,0.2950558364391327,-0.24214692413806915,0.9984840750694275,0.353584349155426,0.27686813473701477,-0.24563786387443542,0.9980023503303528,0.3567398488521576,0.27556610107421875,-0.24570021033287048,0.9983378648757935,0.36004072427749634,0.27436769008636475,-0.2457362711429596,0.9984423518180847,0.3487009108066559,0.2785434424877167,-0.2204049527645111,0.997902512550354,0.34809640049934387,0.27863308787345886,-0.22045071423053741,0.9979991912841797,0.3475877642631531,0.2787240743637085,-0.2204499989748001,0.9975727200508118,0.3752707540988922,0.28097909688949585,-0.2268304079771042,0.9964796304702759,0.361348032951355,0.28257423639297485,-0.11493299156427383,0.9967182874679565,0.3559740483760834,0.3154103457927704,-0.23362720012664795,0.996540367603302,0.3513537049293518,0.3157004117965698,-0.20179477334022522,0.9969854950904846,0.42184019088745117,0.38160231709480286,-0.26112326979637146,0.999798059463501,0.3740842938423157,0.39250892400741577,0.012304657138884068,0.9996874332427979,0.41558894515037537,0.5321487188339233,-0.309490829706192,0.9364980459213257,0.3773845136165619,0.49983784556388855,0.10220906883478165,0.747224748134613,0.3537268042564392,0.6119687557220459,-0.296048641204834,0.9303581714630127,0.3333280384540558,0.5083525776863098,0.06588827073574066,0.6100803017616272,0.339849591255188,0.6369340419769287,-0.32325828075408936,0.9060307145118713,0.3269039988517761,0.5242918133735657,0.05427321046590805,0.5578762888908386,0.33259254693984985,0.6245095133781433,-0.32380470633506775,0.9053800702095032,0.31137150526046753,0.5152040719985962,0.03384289890527725,0.5668795108795166,0.3363693654537201,0.6150071620941162,-0.2936932444572449,0.8714077472686768,0.31787604093551636,0.5200906991958618,0.055400192737579346,0.5190077424049377,0.46653181314468384,0.5810950994491577,-0.057866234332323074,0.9995704889297485,0.4231582283973694,0.5861671566963196,0.05784051492810249,0.9998083114624023,0.5081118941307068,0.7310090661048889,0.04366090148687363,0.9614487886428833,0.3829110562801361,0.6536157131195068,-0.3200457990169525,0.995239794254303,0.5518432259559631,0.7753352522850037,0.4185604453086853,0.9787002205848694,0.38339000940322876,0.8446006774902344,-0.27857035398483276,0.9947803020477295,0.5559667348861694,0.7689357399940491,0.45271044969558716,0.9124100804328918,0.39755818247795105,0.8719940781593323,-0.27790367603302,0.9637075662612915,0.5637584328651428,0.8474729061126709,0.36060717701911926,0.9487453103065491,0.35899633169174194,0.9075616002082825,-0.4105856418609619,0.9867480993270874,dribbling
